,Unnamed: 0,Interval,Utc,FrontBP,SteerAng,Battery,AccelX,AccelY,AccelZ,Yaw,Pitch,Roll,Gsum,GsumMax,GsumPct,RPM,TPS,InjectorPW,Baro,MAP,Lambda,IAT,EngineTemp,EOP,EOT,WSFR,WSFL,WSRR,WSRL,TCSet,TCSlip,TCComp,TCCut,Analog8,OilTemp,AA_On,ThermLF1,ThermLF2,ThermRR1,ThermRR2,ThermLF3,ThermLF4,ThermLF5,ThermLF6,ThermLF7,ThermLF8,ThermRR3,ThermRR4,ThermRR5,ThermRR6,ThermRR7,ThermRR8,AA_LowDrag,Gear,AA_On1,AA_LowDrag1,Fuel_Mix,AA_Packages,Latitude,Longitude,Speed,Altitude,GPSSats,GPSQual,GPSDOP,run,x,y,label
8473,13745,2600981,1746077378620,0.0,132.0,,0.27,0.5,1.17,31.0,-2.0,-2.0,1.3,1.39,93.0,9877.0,95.2,6.21,,13.95,0.948,70.0,,42.0,5.0,30.0,0.0,30.0,30.0,0.0,18.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994576,-76.939858,45.88,28.7,30.0,3.0,0.9,rc_2,-46.26862011776151,18.03033578013308,unlabeled
8474,13750,2601081,1746077378720,,,,,,,,,,,,,,,,,,,,,,,31.0,0.0,29.0,31.0,0.0,22.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994564,-76.939858,46.71,28.7,30.0,3.0,0.9,rc_2,-46.26862011776151,16.698151617121948,unlabeled
8475,13755,2601181,1746077378820,0.0,132.0,,0.21,0.62,1.1,28.0,-1.0,-1.0,1.28,1.29,99.0,10126.0,95.2,6.26,,13.84,0.948,70.0,,41.5,5.0,29.0,0.0,30.0,32.0,0.0,40.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994553,-76.939858,46.92,28.7,30.0,3.0,0.9,rc_2,-46.26862011776151,15.476982802277366,unlabeled
8476,13760,2601281,1746077378920,,,,,,,,,,,,,,,,,,,,,,,31.0,0.0,30.0,31.0,0.0,17.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994541,-76.939858,47.86,28.7,30.0,3.0,0.9,rc_2,-46.26862011776151,14.144798639266236,unlabeled
8477,13765,2601381,1746077379014,0.0,132.0,13.76,0.21,0.79,0.98,25.0,-3.0,-1.0,1.28,1.32,97.0,10538.0,95.3,6.08,15.0,13.84,0.953,70.0,207.0,41.5,5.0,31.0,0.0,31.0,30.0,0.0,246.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.99453,-76.939858,49.23,28.7,30.0,3.0,0.9,rc_2,-46.26862011776151,12.92362982363284,unlabeled
8478,13770,2601481,1746077379122,,,,,,,,,,,,,,,,,,,,,,,32.0,0.0,33.0,33.0,0.0,50.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994514,-76.93985,49.98,28.7,30.0,3.0,0.9,rc_2,-45.57555373241623,11.14738427426602,unlabeled
8479,13775,2601581,1746077379221,0.0,131.0,,0.33,0.6,1.05,23.0,-2.0,0.0,1.26,1.32,95.0,11278.0,95.2,5.86,,13.77,0.954,70.0,,38.2,5.0,33.0,0.0,33.0,34.0,0.0,29.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994503,-76.93985,51.6,28.7,30.0,3.0,0.9,rc_2,-45.57555373241623,9.926215458632624,unlabeled
8480,13780,2601681,1746077379321,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0,35.0,34.0,0.0,32.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994492,-76.939842,53.83,28.7,30.0,3.0,0.9,rc_2,-44.88248734583981,8.70504664299923,unlabeled
8481,13785,2601781,1746077379421,0.0,132.0,,0.35,1.21,1.09,25.0,-3.0,-2.0,1.67,1.67,100.0,11627.0,46.3,4.17,,13.04,0.955,70.0,,31.9,5.0,35.0,0.0,36.0,36.0,0.0,253.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994476,-76.939842,54.3,28.6,30.0,3.0,0.9,rc_2,-44.88248734583981,6.928801092843599,unlabeled
8482,13790,2601881,1746077379521,,,,,,,,,,,,,,,,,,,,,,,37.0,0.0,35.0,34.0,0.0,5.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994465,-76.939835,56.62,28.6,30.0,3.0,0.9,rc_2,-44.2760542585088,5.707632277210203,unlabeled
8483,13795,2601981,1746077379621,0.0,132.0,,0.27,0.91,1.16,27.0,-2.0,-5.0,1.5,1.67,90.0,11990.0,36.1,3.91,,11.72,0.949,70.0,,31.9,5.0,35.0,0.0,37.0,36.0,0.0,0.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994453,-76.939827,55.18,28.6,30.0,3.0,0.9,rc_2,-43.58298787193239,4.375448114987885,unlabeled
8484,13800,2602081,1746077379721,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0,36.0,35.0,0.0,251.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994438,-76.939812,57.62,28.6,30.0,3.0,0.9,rc_2,-42.2834883992561,2.7102179122099876,unlabeled
8485,13805,2602181,1746077379821,0.0,132.0,,0.22,0.59,1.16,27.0,-3.0,-1.0,1.32,1.67,79.0,12393.0,32.2,3.19,,11.06,0.95,70.0,,31.4,5.0,37.0,0.0,37.0,37.0,0.0,1.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994427,-76.939812,56.85,28.6,30.0,3.0,0.9,rc_2,-42.2834883992561,1.4890490965765923,unlabeled
8486,13810,2602281,1746077379921,,,,,,,,,,,,,,,,,,,,,,,37.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994411,-76.939796,58.7,28.5,30.0,3.0,0.9,rc_2,-40.897355627334406,-0.28719645357903933,unlabeled
8487,13815,2602381,1746077380013,21.49,132.0,13.72,0.14,1.29,1.34,36.0,-4.0,-1.0,1.87,1.87,100.0,12132.0,28.5,2.94,15.0,10.12,0.954,70.0,207.0,31.5,5.0,37.0,0.0,38.0,37.0,0.0,33.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.994404,-76.939789,57.66,28.5,29.0,3.0,0.9,rc_2,-40.29092254000339,-1.064303881279121,unlabeled
8488,13820,2602481,1746077380121,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0,37.0,36.0,0.0,10.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994392,-76.939774,57.39,28.5,29.0,3.0,0.9,rc_2,-38.99142306609597,-2.3964880442902503,unlabeled
8489,13825,2602581,1746077380222,15.84,133.0,,0.08,1.58,1.06,39.0,-4.0,2.0,1.91,1.91,100.0,11914.0,26.7,3.19,,9.93,0.955,70.0,,32.6,5.0,37.0,0.0,37.0,35.0,0.0,0.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994381,-76.939766,56.49,28.4,29.0,3.0,0.9,rc_2,-38.298356680750686,-3.617656859923646,unlabeled
8490,13830,2602681,1746077380320,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0,36.0,35.0,0.0,17.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994373,-76.939751,56.88,28.4,29.0,3.0,0.9,rc_2,-36.99885720684326,-4.50577963421265,unlabeled
8491,13835,2602781,1746077380422,0.0,131.0,,0.01,1.63,0.74,26.0,-3.0,4.0,1.79,1.97,91.0,11971.0,26.5,3.22,,9.92,0.951,70.0,,33.5,5.0,35.0,0.0,36.0,37.0,0.0,22.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994362,-76.939735,55.71,28.4,29.0,3.0,0.9,rc_2,-35.61272443492157,-5.726948449846045,unlabeled
8492,13840,2602881,1746077380520,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0,36.0,37.0,0.0,39.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994354,-76.93972,56.94,28.3,29.0,3.0,0.9,rc_2,-34.31322496101414,-6.615071224923861,unlabeled
8493,13845,2602981,1746077380622,0.0,128.0,,-0.05,0.71,1.23,14.0,-3.0,3.0,1.42,1.97,72.0,12016.0,23.8,3.35,,9.82,0.949,70.0,,30.9,5.0,36.0,0.0,37.0,36.0,0.0,7.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994347,-76.939705,56.85,28.3,29.0,3.0,0.9,rc_2,-33.013725488337855,-7.3921786534127545,unlabeled
8494,13850,2603081,1746077380720,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0,36.0,36.0,0.0,54.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994339,-76.93969,56.66,28.3,29.0,3.0,0.9,rc_2,-31.714226014430427,-8.28030142849057,unlabeled
8495,13855,2603181,1746077380822,0.0,126.0,,-0.14,0.44,1.27,-14.0,-1.0,2.0,1.35,1.59,85.0,11618.0,17.9,2.48,,8.58,0.949,70.0,,31.5,5.0,35.0,0.0,36.0,36.0,0.0,67.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994331,-76.939674,56.66,28.2,28.0,3.0,0.9,rc_2,-30.328093242508732,-9.168424202779574,unlabeled
8496,13860,2603281,1746077380922,,,,,,,,,,,,,,,,,,,,,,,35.0,0.0,35.0,36.0,0.0,82.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.99432,-76.939659,56.16,28.2,28.0,3.0,0.9,rc_2,-29.02859376983244,-10.38959301841297,slalom
8497,13865,2603381,1746077381014,0.75,125.0,13.83,-0.25,-0.41,1.23,-26.0,0.0,2.0,1.32,1.59,83.0,11535.0,18.3,2.47,15.0,8.54,0.955,70.0,207.0,32.8,5.0,35.0,0.0,34.0,36.0,0.0,81.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.994312,-76.939652,55.16,28.2,28.0,3.0,0.9,rc_2,-28.4221606812703,-11.277715793490785,unlabeled
8498,13870,2603481,1746077381120,,,,,,,,,,,,,,,,,,,,,,,33.0,0.0,34.0,36.0,0.0,65.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994301,-76.939636,54.63,28.1,28.0,3.0,0.9,rc_2,-27.036027909348604,-12.49888460912418,unlabeled
8499,13875,2603581,1746077381221,1.38,125.0,,-0.31,-0.54,1.09,-30.0,1.0,1.0,1.25,1.59,79.0,11275.0,19.0,2.54,,8.73,0.955,70.0,,29.4,5.0,34.0,0.0,33.0,34.0,0.0,49.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994293,-76.939629,54.3,28.1,29.0,3.0,0.9,rc_2,-26.42959482201759,-13.387007384201997,unlabeled
8500,13880,2603681,1746077381321,,,,,,,,,,,,,,,,,,,,,,,32.0,0.0,34.0,35.0,0.0,39.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994278,-76.939613,53.55,28.1,29.0,3.0,0.9,rc_2,-25.043462050095897,-15.052237586979894,unlabeled
8501,13885,2603781,1746077381419,2.01,125.0,,-0.35,-0.16,1.07,-32.0,1.0,1.0,1.13,1.19,95.0,11360.0,22.7,2.97,,9.33,0.95,70.0,,34.9,5.0,33.0,0.0,33.0,36.0,0.0,74.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994266,-76.939613,52.96,28.0,29.0,3.0,0.9,rc_2,-25.043462050095897,-16.38442174920221,unlabeled
8502,13890,2603881,1746077381521,,,,,,,,,,,,,,,,,,,,,,,33.0,0.0,32.0,34.0,0.0,68.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994255,-76.939606,52.23,28.0,29.0,3.0,0.9,rc_2,-24.437028962764888,-17.60559056483561,unlabeled
8503,13895,2603981,1746077381621,0.0,125.0,,-0.33,-0.86,0.94,-36.0,1.0,-1.0,1.32,1.33,99.0,11196.0,25.2,3.24,,9.84,0.949,70.0,,32.4,5.0,33.0,0.0,34.0,34.0,0.0,85.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994244,-76.939598,51.98,28.0,29.0,3.0,0.9,rc_2,-23.743962577419605,-18.826759380469003,unlabeled
8504,13900,2604081,1746077381723,,,,,,,,,,,,,,,,,,,,,,,33.0,0.0,33.0,35.0,0.0,73.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994232,-76.93959,52.88,28.0,29.0,3.0,0.9,rc_2,-23.050896190843194,-20.15894354348013,unlabeled
8505,13905,2604181,1746077381821,0.0,126.0,,-0.21,-0.79,0.98,-33.0,0.0,-1.0,1.28,1.55,82.0,11182.0,25.3,3.2,,10.02,0.95,70.0,,32.9,5.0,32.0,0.0,33.0,35.0,0.0,98.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994217,-76.939583,52.56,28.0,29.0,3.0,0.9,rc_2,-22.44446310351218,-21.82417374625803,unlabeled
8506,13910,2604281,1746077381923,,,,,,,,,,,,,,,,,,,,,,,33.0,0.0,33.0,34.0,0.0,12.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994206,-76.939583,52.9,27.9,29.0,3.0,0.9,rc_2,-22.44446310351218,-23.045342561891424,slalom
8507,13915,2604381,1746077382015,76.8,128.0,13.77,-0.36,-0.84,1.02,-27.0,-3.0,-1.0,1.37,1.37,100.0,10409.0,8.1,1.65,15.0,7.53,0.955,70.0,209.0,37.1,5.0,31.0,0.0,32.0,32.0,0.0,252.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.994194,-76.939583,52.98,27.9,30.0,3.0,0.9,rc_2,-22.44446310351218,-24.377526724113743,slalom
8508,13920,2604481,1746077382121,,,,,,,,,,,,,,,,,,,,,,,31.0,0.0,31.0,31.0,0.0,17.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994179,-76.939575,51.03,27.9,30.0,3.0,0.9,rc_2,-21.7513967181669,-26.04275692689164,slalom
8509,13925,2604581,1746077382222,188.03,129.0,,-0.63,-0.62,1.01,-15.0,-2.0,-1.0,1.34,1.38,97.0,9336.0,8.2,1.73,,6.62,0.955,70.0,,47.8,5.0,30.0,0.0,29.0,28.0,0.0,20.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994167,-76.939575,47.12,27.9,30.0,3.0,0.9,rc_2,-21.7513967181669,-27.37494108990277,slalom
8510,13930,2604681,1746077382322,,,,,,,,,,,,,,,,,,,,,,,27.0,0.0,27.0,28.0,0.0,12.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,38.994156,-76.939575,43.76,27.9,30.0,3.0,0.9,rc_2,-21.7513967181669,-28.596109905536164,slalom
8511,13935,2604781,1746077382422,193.06,129.0,,-0.74,0.12,0.98,-6.0,-2.0,-2.0,1.23,1.38,90.0,8359.0,7.7,1.87,,6.82,0.953,70.0,,47.4,5.0,26.0,0.0,25.0,27.0,0.0,254.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,38.994144,-76.939575,41.18,27.9,30.0,3.0,0.9,rc_2,-21.7513967181669,-29.928294067758483,slalom
8512,13940,2604881,1746077382522,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0,25.0,23.0,0.0,54.0,0.0,0.0,2.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,38.994133,-76.939575,39.62,27.9,30.0,3.0,0.9,rc_2,-21.7513967181669,-31.149462883391877,slalom
8513,13945,2604981,1746077382622,133.99,130.0,,-0.59,-0.11,0.94,-2.0,-1.0,-1.0,1.11,1.38,81.0,7796.0,7.5,2.08,,7.37,0.951,70.0,,44.4,5.0,25.0,0.0,25.0,24.0,0.0,27.0,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,0.0,38.994125,-76.939575,38.19,27.8,30.0,3.0,0.9,rc_2,-21.7513967181669,-32.037585658469695,slalom
